contractAddress,Slither_Labels,Slither_AnalysisTime,Slither_SWC_Code,Slither_SWC_Title,Slither_DASP_Rank,Slither_DASP_Title
e97095d817a8c31fc516a7c82778eb11,"['arbitrary-send-eth', 'weak-prng', 'incorrect-equality', 'uninitialized-local', 'timestamp', 'function-init-state', 'solc-version', 'naming-convention', 'similar-names', 'too-many-digits', 'unused-state', 'constable-states']",.347365902,"[105.0, 120.0, 116.0, 131.0]","['Unprotected Ether Withdrawal', 'Weak Sources of Randomness from Chain Attributes', 'Block values as a proxy for time', 'Presence of unused variables']","[2.0, 6.0, 8.0, 10.0]","['Access Control', 'Bad Randomness', 'Time manipulation', 'Unknown Unknowns']"
5ee0566651e84a82f0c911db3b08ae27,"['reentrancy-events', 'deprecated-standards', 'solc-version', 'naming-convention', 'too-many-digits', 'external-function']",.315226748,[107.0],['Reentrancy'],[1.0],['Reentrancy']
3318261750ec0280d9552f795c5cc22e,"['arbitrary-send-eth', 'weak-prng', 'incorrect-equality', 'uninitialized-local', 'timestamp', 'assembly', 'dead-code', 'solc-version', 'naming-convention', 'similar-names', 'unused-state', 'external-function']",.619531305,"[105.0, 120.0, 116.0, 131.0]","['Unprotected Ether Withdrawal', 'Weak Sources of Randomness from Chain Attributes', 'Block values as a proxy for time', 'Presence of unused variables']","[2.0, 6.0, 8.0, 10.0]","['Access Control', 'Bad Randomness', 'Time manipulation', 'Unknown Unknowns']"
5e4961d7c9d36a805b2dff709a2c61cc,"['divide-before-multiply', 'tautology', 'shadowing-local', 'events-access', 'missing-zero-check', 'timestamp', 'costly-loop', 'dead-code', 'solc-version', 'naming-convention', 'similar-names', 'too-many-digits', 'constable-states', 'external-function']",.519161627,"[119.0, 105.0, 116.0]","['Shadowing State Variables', 'Unprotected Ether Withdrawal', 'Block values as a proxy for time']","[10.0, 2.0, 8.0]","['Unknown Unknowns', 'Access Control', 'Time manipulation']"
039204deeed2612d8cec03eb9be3d5ac,"['deprecated-standards', 'solc-version', 'naming-convention', 'too-many-digits', 'unused-state', 'constable-states']",.296344653,[131.0],['Presence of unused variables'],[10.0],['Unknown Unknowns']
7ce09f20d6783f0072d9fbd3a23de751,['solc-version'],.293355017,[],[],[],[]
4cb0147e085a037e42dd892923e23214,"['arbitrary-send-erc20', 'reentrancy-eth', 'events-maths', 'reentrancy-benign', 'reentrancy-events', 'timestamp', 'dead-code', 'solc-version', 'reentrancy-unlimited-gas']",.358884585,"[105.0, 107.0, 116.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Block values as a proxy for time']","[2.0, 1.0, 8.0]","['Access Control', 'Reentrancy', 'Time manipulation']"
5a96faffdf6ff5556fc7f9ca93f81562,['solc-version'],.288208645,[],[],[],[]
7a1a52c5c2027874be2a4b8386d5535c,"['missing-zero-check', 'solc-version', 'naming-convention']",.284309617,[105.0],['Unprotected Ether Withdrawal'],[2.0],['Access Control']
7e8b768284cb6e9ec8abdf9d9d61ec41,"['solc-version', 'naming-convention', 'unused-state', 'constable-states', 'external-function']",.285818739,[131.0],['Presence of unused variables'],[10.0],['Unknown Unknowns']
eddc7a165186a00f721b260eb57b3dbf,"['erc20-interface', 'locked-ether', 'shadowing-local', 'solc-version', 'naming-convention', 'too-many-digits']",.346888150,"[132.0, 119.0]","['Unexpected Ether balance', 'Shadowing State Variables']","[5.0, 10.0]","['DoS', 'Unknown Unknowns']"
6a0ea470fc9606570718fd128db7ad3b,"['solc-version', 'naming-convention']",.280054802,[],[],[],[]
685b99c32103a434a7e420637bb57de8,"['shadowing-abstract', 'events-access', 'missing-zero-check', 'dead-code', 'solc-version', 'naming-convention', 'too-many-digits', 'constable-states', 'external-function']",.347632778,"[119.0, 105.0]","['Shadowing State Variables', 'Unprotected Ether Withdrawal']","[10.0, 2.0]","['Unknown Unknowns', 'Access Control']"
fda13af33e914ca84e4629191e1687ec,"['divide-before-multiply', 'incorrect-equality', 'reentrancy-no-eth', 'reentrancy-benign', 'solc-version', 'naming-convention']",.354062086,[107.0],['Reentrancy'],[1.0],['Reentrancy']
387d5f733c552f411b810c5e93d19854,"['divide-before-multiply', 'erc20-interface', 'solc-version', 'naming-convention', 'similar-names', 'too-many-digits', 'constable-states', 'external-function']",.343080007,[],[],[],[]
1b33d0c20abe23879a043d655f421b2f,"['arbitrary-send-eth', 'incorrect-equality', 'deprecated-standards', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'constable-states']",.311590137,"[105.0, 107.0]","['Unprotected Ether Withdrawal', 'Reentrancy']","[2.0, 1.0]","['Access Control', 'Reentrancy']"
1e844f3c1c41a6ef685bf2637730e6c8,"['controlled-delegatecall', 'missing-zero-check', 'deprecated-standards', 'solc-version', 'low-level-calls', 'naming-convention']",.302669213,"[106.0, 105.0, 104.0]","['Unprotected SELFDESTRUCT Instruction', 'Unprotected Ether Withdrawal', 'Unchecked Call Return Value']","[2.0, 4.0]","['Access Control', 'Unchecked Return Values For Low Level Calls']"
e23fb1c5fe80a13c5134ae52d9d56e2a,"['arbitrary-send-eth', 'weak-prng', 'incorrect-equality', 'reentrancy-no-eth', 'uninitialized-local', 'events-maths', 'missing-zero-check', 'reentrancy-benign', 'reentrancy-events', 'timestamp', 'solc-version', 'naming-convention', 'similar-names', 'unimplemented-functions', 'unused-state', 'constable-states']",.547155018,"[105.0, 120.0, 107.0, 116.0, 131.0]","['Unprotected Ether Withdrawal', 'Weak Sources of Randomness from Chain Attributes', 'Reentrancy', 'Block values as a proxy for time', 'Presence of unused variables']","[2.0, 6.0, 1.0, 8.0, 10.0]","['Access Control', 'Bad Randomness', 'Reentrancy', 'Time manipulation', 'Unknown Unknowns']"
54d71e8cbee37d30173034d73ba5f1e2,"['shadowing-builtin', 'reentrancy-events', 'deprecated-standards', 'solc-version', 'low-level-calls', 'naming-convention', 'cache-array-length', 'external-function']",.382767384,"[107.0, 104.0]","['Reentrancy', 'Unchecked Call Return Value']","[1.0, 4.0]","['Reentrancy', 'Unchecked Return Values For Low Level Calls']"
8fcf9b123478c89cbebd83b0326394f0,"['constant-function-asm', 'events-access', 'missing-zero-check', 'assembly', 'dead-code', 'deprecated-standards', 'solc-version', 'naming-convention', 'too-many-digits', 'unused-state', 'constable-states', 'external-function']",.507585006,"[105.0, 131.0]","['Unprotected Ether Withdrawal', 'Presence of unused variables']","[2.0, 10.0]","['Access Control', 'Unknown Unknowns']"
8091742e24d2a27c9ce511f66d83747e,"['mapping-deletion', 'shadowing-local', 'missing-zero-check', 'deprecated-standards', 'solc-version', 'naming-convention']",.307011106,"[119.0, 105.0]","['Shadowing State Variables', 'Unprotected Ether Withdrawal']","[10.0, 2.0]","['Unknown Unknowns', 'Access Control']"
9e3910cb081d57cf42a1bf9718ddc90d,"['divide-before-multiply', 'events-access', 'solc-version', 'naming-convention', 'too-many-digits']",.422890359,[],[],[],[]
c43e84e2949f1f374bee86a12b7699f7,"['arbitrary-send-eth', 'uninitialized-state', 'tautological-compare', 'unchecked-lowlevel', 'unchecked-send', 'uninitialized-local', 'shadowing-local', 'missing-zero-check', 'costly-loop', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'too-many-digits', 'constable-states', 'external-function']",.487007081,"[105.0, 124.0, 104.0, 119.0, 107.0]","['Unprotected Ether Withdrawal', 'Write to Arbitrary Storage Location', 'Unchecked Call Return Value', 'Shadowing State Variables', 'Reentrancy']","[2.0, 4.0, 10.0, 1.0]","['Access Control', 'Unchecked Return Values For Low Level Calls', 'Unknown Unknowns', 'Reentrancy']"
0d8fa90a6d3b16bb345153356933a128,"['arbitrary-send-eth', 'uninitialized-state', 'tautological-compare', 'unchecked-lowlevel', 'unchecked-send', 'uninitialized-local', 'missing-zero-check', 'assembly', 'dead-code', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'constable-states', 'external-function']",.515551875,"[105.0, 124.0, 104.0, 107.0]","['Unprotected Ether Withdrawal', 'Write to Arbitrary Storage Location', 'Unchecked Call Return Value', 'Reentrancy']","[2.0, 4.0, 1.0]","['Access Control', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
0f77d5a3a5121cabb56b39ee1e11aac4,"['arbitrary-send-eth', 'uninitialized-state', 'tautological-compare', 'unchecked-lowlevel', 'unchecked-send', 'uninitialized-local', 'missing-zero-check', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'too-many-digits', 'constable-states']",.411713727,"[105.0, 124.0, 104.0, 107.0]","['Unprotected Ether Withdrawal', 'Write to Arbitrary Storage Location', 'Unchecked Call Return Value', 'Reentrancy']","[2.0, 4.0, 1.0]","['Access Control', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
0b1332e23b1204f98d5d2284a541dabe,"['arbitrary-send-erc20', 'controlled-array-length', 'reentrancy-eth', 'unchecked-transfer', 'constant-function-asm', 'locked-ether', 'reentrancy-no-eth', 'unchecked-send', 'shadowing-local', 'events-access', 'events-maths', 'missing-zero-check', 'calls-loop', 'reentrancy-benign', 'reentrancy-events', 'timestamp', 'assembly', 'costly-loop', 'cyclomatic-complexity', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'unimplemented-functions', 'constable-states', 'external-function']",1.293857371,"[105.0, 107.0, 104.0, 132.0, 119.0, 113.0, 116.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Unchecked Call Return Value', 'Unexpected Ether balance', 'Shadowing State Variables', 'DoS with Failed Call', 'Block values as a proxy for time']","[2.0, 1.0, 4.0, 5.0, 10.0, 8.0]","['Access Control', 'Reentrancy', 'Unchecked Return Values For Low Level Calls', 'DoS', 'Unknown Unknowns', 'Time manipulation']"
be243a635e68fc4a328ad5d6bd59a1b2,"['controlled-delegatecall', 'missing-zero-check', 'solc-version', 'low-level-calls', 'naming-convention', 'external-function']",.296663511,"[106.0, 105.0, 104.0]","['Unprotected SELFDESTRUCT Instruction', 'Unprotected Ether Withdrawal', 'Unchecked Call Return Value']","[2.0, 4.0]","['Access Control', 'Unchecked Return Values For Low Level Calls']"
2cb8540f241aafbba4e1a86fa5dbae82,"['arbitrary-send-eth', 'controlled-array-length', 'weak-prng', 'uninitialized-state', 'constant-function-state', 'divide-before-multiply', 'incorrect-equality', 'timestamp', 'deprecated-standards', 'solc-version', 'reentrancy-unlimited-gas', 'too-many-digits', 'unused-state', 'cache-array-length', 'constable-states']",.412860300,"[105.0, 120.0, 124.0, 116.0, 107.0, 131.0]","['Unprotected Ether Withdrawal', 'Weak Sources of Randomness from Chain Attributes', 'Write to Arbitrary Storage Location', 'Block values as a proxy for time', 'Reentrancy', 'Presence of unused variables']","[2.0, 6.0, 8.0, 1.0, 10.0]","['Access Control', 'Bad Randomness', 'Time manipulation', 'Reentrancy', 'Unknown Unknowns']"
d6c8151380c7c6bad67db91e8ad25e98,"['constant-function-asm', 'divide-before-multiply', 'erc20-interface', 'reentrancy-no-eth', 'uninitialized-local', 'unused-return', 'events-maths', 'calls-loop', 'reentrancy-benign', 'reentrancy-events', 'assembly', 'boolean-equal', 'pragma', 'dead-code', 'deprecated-standards', 'solc-version', 'naming-convention', 'too-many-digits', 'unused-state', 'external-function']",2.872326962,"[107.0, 104.0, 113.0, 103.0, 131.0]","['Reentrancy', 'Unchecked Call Return Value', 'DoS with Failed Call', 'Floating Pragma', 'Presence of unused variables']","[1.0, 4.0, 5.0, 10.0]","['Reentrancy', 'Unchecked Return Values For Low Level Calls', 'DoS', 'Unknown Unknowns']"
ef1b8377a1a1bacead3b973bfe425861,"['shadowing-local', 'deprecated-standards', 'solc-version', 'naming-convention', 'too-many-digits', 'erc20-indexed', 'unused-state', 'constable-states', 'external-function']",.327705891,"[119.0, 131.0]","['Shadowing State Variables', 'Presence of unused variables']",[10.0],['Unknown Unknowns']
8c71a9d8ecb3c85c6411ba1a6a09d723,"['reentrancy-eth', 'unchecked-transfer', 'divide-before-multiply', 'reentrancy-no-eth', 'events-access', 'events-maths', 'reentrancy-benign', 'costly-loop', 'solc-version', 'naming-convention', 'similar-names', 'too-many-digits', 'constable-states']",.425058204,"[107.0, 104.0]","['Reentrancy', 'Unchecked Call Return Value']","[1.0, 4.0]","['Reentrancy', 'Unchecked Return Values For Low Level Calls']"
246cda85b71ea82251323cce2809dbe3,"['arbitrary-send-eth', 'controlled-array-length', 'tautology', 'uninitialized-local', 'events-access', 'events-maths', 'boolean-equal', 'solc-version', 'naming-convention', 'too-many-digits']",.409006426,[105.0],['Unprotected Ether Withdrawal'],[2.0],['Access Control']
102a618824753eaad17a77509c445010,"['missing-zero-check', 'solc-version', 'naming-convention']",.289789074,[105.0],['Unprotected Ether Withdrawal'],[2.0],['Access Control']
e762f1f8c63f997e82cc6e3950ecf74c,"['solc-version', 'naming-convention']",.283585560,[],[],[],[]
3de769c437cc414f28f0e02f78594a35,"['arbitrary-send-eth', 'reentrancy-eth', 'assembly', 'dead-code', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'external-function']",.613463729,"[105.0, 107.0, 104.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Unchecked Call Return Value']","[2.0, 1.0, 4.0]","['Access Control', 'Reentrancy', 'Unchecked Return Values For Low Level Calls']"
5074ee1ef1168d21ca760af0e0dae763,"['shadowing-builtin', 'events-access', 'missing-zero-check', 'deprecated-standards', 'solc-version', 'low-level-calls', 'naming-convention', 'external-function']",.330297311,"[105.0, 104.0]","['Unprotected Ether Withdrawal', 'Unchecked Call Return Value']","[2.0, 4.0]","['Access Control', 'Unchecked Return Values For Low Level Calls']"
a5ce46fef71be48d6f3e57d929866ddb,"['controlled-delegatecall', 'missing-zero-check', 'solc-version', 'low-level-calls', 'naming-convention', 'external-function']",.291613169,"[106.0, 105.0, 104.0]","['Unprotected SELFDESTRUCT Instruction', 'Unprotected Ether Withdrawal', 'Unchecked Call Return Value']","[2.0, 4.0]","['Access Control', 'Unchecked Return Values For Low Level Calls']"
bc1abef02dec83776487eab6828e21ab,"['constant-function-asm', 'unchecked-lowlevel', 'reentrancy-events', 'assembly', 'dead-code', 'solc-version', 'low-level-calls', 'naming-convention', 'too-many-digits', 'constable-states', 'external-function']",.594132035,"[104.0, 107.0]","['Unchecked Call Return Value', 'Reentrancy']","[4.0, 1.0]","['Unchecked Return Values For Low Level Calls', 'Reentrancy']"
133aefc4f4e851bf0a66685b388461e0,"['constant-function-asm', 'assembly', 'deprecated-standards', 'solc-version', 'external-function']",.306616279,[],[],[],[]
2233572df7d303e2c07807a96a9d719e,"['arbitrary-send-erc20', 'arbitrary-send-eth', 'shadowing-state', 'uninitialized-state', 'constant-function-asm', 'divide-before-multiply', 'incorrect-equality', 'reentrancy-no-eth', 'uninitialized-local', 'unused-return', 'shadowing-builtin', 'shadowing-local', 'missing-zero-check', 'calls-loop', 'reentrancy-benign', 'reentrancy-events', 'timestamp', 'void-cst', 'assembly', 'costly-loop', 'dead-code', 'solc-version', 'naming-convention', 'similar-names', 'unused-state', 'external-function']",2.049246901,"[105.0, 119.0, 124.0, 107.0, 104.0, 113.0, 116.0, 131.0]","['Unprotected Ether Withdrawal', 'Shadowing State Variables', 'Write to Arbitrary Storage Location', 'Reentrancy', 'Unchecked Call Return Value', 'DoS with Failed Call', 'Block values as a proxy for time', 'Presence of unused variables']","[2.0, 10.0, 1.0, 4.0, 5.0, 8.0]","['Access Control', 'Unknown Unknowns', 'Reentrancy', 'Unchecked Return Values For Low Level Calls', 'DoS', 'Time manipulation']"
9fd24ca39786ffae28da3201cb595a93,"['missing-zero-check', 'solc-version', 'naming-convention']",.277736479,[105.0],['Unprotected Ether Withdrawal'],[2.0],['Access Control']
86b74ca754fe81a08555649dff7e67e7,"['dead-code', 'solc-version', 'unused-state', 'constable-states']",.304716002,[131.0],['Presence of unused variables'],[10.0],['Unknown Unknowns']
86e3c4a0b7f363460f1547363099a6c6,"['divide-before-multiply', 'reentrancy-no-eth', 'unused-return', 'missing-zero-check', 'reentrancy-benign', 'reentrancy-events', 'timestamp', 'cyclomatic-complexity', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'too-many-digits', 'unused-state']",.635580567,"[107.0, 104.0, 105.0, 116.0, 131.0]","['Reentrancy', 'Unchecked Call Return Value', 'Unprotected Ether Withdrawal', 'Block values as a proxy for time', 'Presence of unused variables']","[1.0, 4.0, 2.0, 8.0, 10.0]","['Reentrancy', 'Unchecked Return Values For Low Level Calls', 'Access Control', 'Time manipulation', 'Unknown Unknowns']"
7b72ec84631069a4a12a7c5a88cb8dae,"['erc20-interface', 'solc-version', 'naming-convention', 'too-many-digits', 'external-function']",.311242546,[],[],[],[]
c373e8c9c600c430ebbc72e0aba07cbf,"['reentrancy-no-eth', 'solc-version', 'naming-convention', 'unused-state']",.296755589,"[107.0, 131.0]","['Reentrancy', 'Presence of unused variables']","[1.0, 10.0]","['Reentrancy', 'Unknown Unknowns']"
7fa2835457a05ecd631c5d23a48deabd,"['solc-version', 'reentrancy-unlimited-gas']",.288098987,[107.0],['Reentrancy'],[1.0],['Reentrancy']
384ff64be93df3ce699995083aaa69c2,"['missing-zero-check', 'solc-version', 'reentrancy-unlimited-gas']",.284860830,"[105.0, 107.0]","['Unprotected Ether Withdrawal', 'Reentrancy']","[2.0, 1.0]","['Access Control', 'Reentrancy']"
914172cd9a4220f4edd2f53ac1c140fe,"['unchecked-send', 'solc-version']",.285895417,[104.0],['Unchecked Call Return Value'],[4.0],['Unchecked Return Values For Low Level Calls']
da135b7bcf621287cfc7318982d1bdb5,"['divide-before-multiply', 'shadowing-abstract', 'events-access', 'boolean-equal', 'function-init-state', 'solc-version', 'naming-convention', 'too-many-digits']",.386978095,[119.0],['Shadowing State Variables'],[10.0],['Unknown Unknowns']
5e7ed8c7405cb7376da7635d76d672b6,"['missing-zero-check', 'calls-loop', 'timestamp', 'deprecated-standards', 'solc-version', 'reentrancy-unlimited-gas', 'too-many-digits', 'cache-array-length', 'constable-states']",.331848665,"[105.0, 113.0, 116.0, 107.0]","['Unprotected Ether Withdrawal', 'DoS with Failed Call', 'Block values as a proxy for time', 'Reentrancy']","[2.0, 5.0, 8.0, 1.0]","['Access Control', 'DoS', 'Time manipulation', 'Reentrancy']"
784bb31914dbcfe60b6579b0d148d020,"['tautology', 'shadowing-local', 'timestamp', 'solc-version', 'naming-convention', 'similar-names']",.364265797,"[119.0, 116.0]","['Shadowing State Variables', 'Block values as a proxy for time']","[10.0, 8.0]","['Unknown Unknowns', 'Time manipulation']"
1ec1aee81b089de06986ef610f8399cd,"['divide-before-multiply', 'shadowing-abstract', 'events-access', 'timestamp', 'boolean-equal', 'costly-loop', 'cyclomatic-complexity', 'dead-code', 'solc-version', 'naming-convention', 'too-many-digits', 'constable-states']",.543871231,"[119.0, 116.0]","['Shadowing State Variables', 'Block values as a proxy for time']","[10.0, 8.0]","['Unknown Unknowns', 'Time manipulation']"
900eb56c1dc83e67fa00d073eb180fea,"['arbitrary-send-eth', 'reentrancy-eth', 'unchecked-transfer', 'divide-before-multiply', 'reentrancy-no-eth', 'uninitialized-local', 'missing-zero-check', 'reentrancy-benign', 'reentrancy-events', 'assembly', 'boolean-equal', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'too-many-digits', 'unimplemented-functions', 'constable-states', 'external-function']",1.068433855,"[105.0, 107.0, 104.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Unchecked Call Return Value']","[2.0, 1.0, 4.0]","['Access Control', 'Reentrancy', 'Unchecked Return Values For Low Level Calls']"
100d53aa3384faa6ee27ce526aea434f,"['controlled-array-length', 'uninitialized-state', 'erc20-interface', 'locked-ether', 'events-access', 'missing-zero-check', 'deprecated-standards', 'solc-version', 'naming-convention', 'constable-states', 'external-function']",.304112799,"[124.0, 132.0, 105.0]","['Write to Arbitrary Storage Location', 'Unexpected Ether balance', 'Unprotected Ether Withdrawal']","[2.0, 5.0]","['Access Control', 'DoS']"
88d49d35714aa4307486e281736067d2,"['arbitrary-send-eth', 'incorrect-equality', 'timestamp', 'deprecated-standards', 'solc-version']",.290009734,"[105.0, 116.0]","['Unprotected Ether Withdrawal', 'Block values as a proxy for time']","[2.0, 8.0]","['Access Control', 'Time manipulation']"
ba2c65a3529f067ab9a620fdfd49e889,"['uninitialized-state', 'events-maths', 'assembly', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'constable-states', 'external-function']",.640916309,"[124.0, 107.0]","['Write to Arbitrary Storage Location', 'Reentrancy']","[2.0, 1.0]","['Access Control', 'Reentrancy']"
7191817215d4e909289b050002f335f8,['solc-version'],.287613203,[],[],[],[]
73f8c19a1c36b10c33493b08e6807053,"['arbitrary-send-eth', 'uninitialized-state', 'tautological-compare', 'unchecked-lowlevel', 'unchecked-send', 'uninitialized-local', 'missing-zero-check', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'too-many-digits', 'constable-states', 'external-function']",.399957606,"[105.0, 124.0, 104.0, 107.0]","['Unprotected Ether Withdrawal', 'Write to Arbitrary Storage Location', 'Unchecked Call Return Value', 'Reentrancy']","[2.0, 4.0, 1.0]","['Access Control', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
738cda6c5d4d0952633d7a91e88d6f6a,"['shadowing-abstract', 'shadowing-local', 'events-access', 'missing-zero-check', 'timestamp', 'costly-loop', 'dead-code', 'function-init-state', 'solc-version', 'naming-convention', 'too-many-digits', 'constable-states']",.655768276,"[119.0, 105.0, 116.0]","['Shadowing State Variables', 'Unprotected Ether Withdrawal', 'Block values as a proxy for time']","[10.0, 2.0, 8.0]","['Unknown Unknowns', 'Access Control', 'Time manipulation']"
893113696917d779789f5ea47150d56e,"['reentrancy-eth', 'reused-constructor', 'missing-zero-check', 'reentrancy-benign', 'timestamp', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'too-many-digits', 'unused-state', 'external-function']",.514418877,"[107.0, 105.0, 116.0, 131.0]","['Reentrancy', 'Unprotected Ether Withdrawal', 'Block values as a proxy for time', 'Presence of unused variables']","[1.0, 2.0, 8.0, 10.0]","['Reentrancy', 'Access Control', 'Time manipulation', 'Unknown Unknowns']"
5ca5f1ad8c2ad022aa9997134a0a2d80,"['unused-return', 'events-access', 'reentrancy-events', 'solc-version', 'naming-convention', 'constable-states', 'external-function']",.333590641,"[104.0, 107.0]","['Unchecked Call Return Value', 'Reentrancy']","[4.0, 1.0]","['Unchecked Return Values For Low Level Calls', 'Reentrancy']"
5f769b7bf671c77637d3129ef6439c07,"['arbitrary-send-eth', 'uninitialized-state', 'tautological-compare', 'unchecked-lowlevel', 'unchecked-send', 'uninitialized-local', 'missing-zero-check', 'dead-code', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'too-many-digits', 'unimplemented-functions', 'constable-states', 'external-function']",.467299605,"[105.0, 124.0, 104.0, 107.0]","['Unprotected Ether Withdrawal', 'Write to Arbitrary Storage Location', 'Unchecked Call Return Value', 'Reentrancy']","[2.0, 4.0, 1.0]","['Access Control', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
da7c79d4057bd29356e28c092dbe570f,"['locked-ether', 'solc-version', 'naming-convention']",.279975414,[132.0],['Unexpected Ether balance'],[5.0],['DoS']
302accc3b3ac3ea565ee4d0b0fafdbbd,"['tautology', 'missing-zero-check', 'dead-code', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas']",.312240896,"[105.0, 104.0, 107.0]","['Unprotected Ether Withdrawal', 'Unchecked Call Return Value', 'Reentrancy']","[2.0, 4.0, 1.0]","['Access Control', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
46e6ccc99aa5cfb01a12d3041e32fa93,"['controlled-delegatecall', 'unchecked-lowlevel', 'missing-zero-check', 'solc-version', 'low-level-calls']",.293621937,"[106.0, 104.0, 105.0]","['Unprotected SELFDESTRUCT Instruction', 'Unchecked Call Return Value', 'Unprotected Ether Withdrawal']","[2.0, 4.0]","['Access Control', 'Unchecked Return Values For Low Level Calls']"
0758f5676748686e276b507b607f3d35,"['arbitrary-send-eth', 'controlled-array-length', 'unchecked-send', 'deprecated-standards', 'solc-version', 'naming-convention', 'external-function']",.309308957,"[105.0, 104.0]","['Unprotected Ether Withdrawal', 'Unchecked Call Return Value']","[2.0, 4.0]","['Access Control', 'Unchecked Return Values For Low Level Calls']"
15c7b09fde87ff4c25709229e8d86e9f,"['controlled-array-length', 'reentrancy-eth', 'reentrancy-no-eth', 'deprecated-standards', 'solc-version', 'low-level-calls', 'naming-convention', 'unused-state', 'constable-states', 'external-function']",.374610299,"[107.0, 104.0, 131.0]","['Reentrancy', 'Unchecked Call Return Value', 'Presence of unused variables']","[1.0, 4.0, 10.0]","['Reentrancy', 'Unchecked Return Values For Low Level Calls', 'Unknown Unknowns']"
2ad22df5461ccf4e261841c18779b3cf,"['erc20-interface', 'dead-code', 'solc-version', 'missing-inheritance', 'naming-convention']",.316217170,[],[],[],[]
db4462cca71392e455bba9ea96902c48,"['unchecked-transfer', 'divide-before-multiply', 'timestamp', 'solc-version', 'too-many-digits', 'constable-states']",.309065379,"[104.0, 116.0]","['Unchecked Call Return Value', 'Block values as a proxy for time']","[4.0, 8.0]","['Unchecked Return Values For Low Level Calls', 'Time manipulation']"
f25d5e16eb12a4fa466f940821a7f125,"['divide-before-multiply', 'erc20-interface', 'incorrect-equality', 'shadowing-local', 'missing-zero-check', 'solc-version', 'naming-convention', 'too-many-digits']",.526930533,"[119.0, 105.0]","['Shadowing State Variables', 'Unprotected Ether Withdrawal']","[10.0, 2.0]","['Unknown Unknowns', 'Access Control']"
1c441ae481d5647eebcbfbd62e323c43,"['events-access', 'incorrect-modifier', 'deprecated-standards', 'solc-version', 'naming-convention', 'too-many-digits']",.297136710,[],[],[],[]
bf2e5b1865590a72d6fc8ddb061091cc,"['events-access', 'events-maths', 'missing-zero-check', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'external-function']",.344482207,"[105.0, 107.0]","['Unprotected Ether Withdrawal', 'Reentrancy']","[2.0, 1.0]","['Access Control', 'Reentrancy']"
1d911a75645a7e93361992321040b1b9,"['controlled-array-length', 'mapping-deletion', 'missing-zero-check', 'incorrect-modifier', 'deprecated-standards', 'solc-version', 'naming-convention', 'cache-array-length']",.305409716,[105.0],['Unprotected Ether Withdrawal'],[2.0],['Access Control']
e2ba623e8a849138d75ce0710e15feff,"['weak-prng', 'locked-ether', 'timestamp', 'solc-version', 'naming-convention', 'too-many-digits']",.355908851,"[120.0, 132.0, 116.0]","['Weak Sources of Randomness from Chain Attributes', 'Unexpected Ether balance', 'Block values as a proxy for time']","[6.0, 5.0, 8.0]","['Bad Randomness', 'DoS', 'Time manipulation']"
a58c59c77fda4a8f19ad7d85895cec40,"['shadowing-state', 'locked-ether', 'unchecked-lowlevel', 'missing-zero-check', 'incorrect-modifier', 'deprecated-standards', 'solc-version', 'low-level-calls', 'naming-convention']",.315074692,"[119.0, 132.0, 104.0, 105.0]","['Shadowing State Variables', 'Unexpected Ether balance', 'Unchecked Call Return Value', 'Unprotected Ether Withdrawal']","[10.0, 5.0, 4.0, 2.0]","['Unknown Unknowns', 'DoS', 'Unchecked Return Values For Low Level Calls', 'Access Control']"
7e429988e4b6bebb71b63aa21a182a9c,"['controlled-array-length', 'tautology', 'solc-version', 'naming-convention']",.290937834,[],[],[],[]
