contractAddress,Solhint_Labels,Solhint_AnalysisTime,Solhint_SWC_Code,Solhint_SWC_Title,Solhint_DASP_Rank,Solhint_DASP_Title
8a4c97e839e63a3dced8aceada8a1c13,['compiler-version' 'state-visibility' nan],.666300441,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
b6291d23f6e98fb512eab9cd94923dfd,"['compiler-version' 'contract-name-camelcase' 'explicit-types'
 'reason-string' 'custom-errors' nan]",.658694807,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
d2a7a7df577a3b1b8baded8855c1b597,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'no-empty-blocks' 'explicit-types' 'avoid-throw' 'state-visibility'
 'mark-callable-contracts' 'reentrancy' nan]",.693096852,"[102.0, 100.0, 108.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
2484e44d0b37c2d9ac67f865e1d4a4da,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'state-visibility' 'not-rely-on-time' 'max-states-count'
 'explicit-types' 'no-unused-vars' 'var-name-mixedcase'
 'mark-callable-contracts' 'const-name-snakecase' 'quotes'
 'no-inline-assembly' 'avoid-sha3' 'not-rely-on-block-hash'
 'no-empty-blocks' nan]",.867777107,"[102.0, 108.0, 116.0, 120.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Weak Sources of Randomness from Chain Attributes']","[10, 8, 6]","['Unknown Unknowns', 'Time manipulation', 'Bad Randomness']"
30daf8415108165389473c320b172cea,"['compiler-version' 'var-name-mixedcase' 'func-name-mixedcase'
 'reason-string' 'custom-errors' 'mark-callable-contracts'
 'not-rely-on-time' 'reentrancy' 'state-visibility' 'explicit-types'
 'const-name-snakecase' nan]",.800228476,"[102.0, 116.0, 107.0, 108.0]","['Outdated Compiler Version', 'Block values as a proxy for time', 'Reentrancy', 'State Variable Default Visibility']","[10, 8, 1]","['Unknown Unknowns', 'Time manipulation', 'Reentrancy']"
1624d9e1c8e1da02b7c60e3ff0c65287,"['compiler-version' 'state-visibility' 'use-forbidden-name'
 'var-name-mixedcase' 'avoid-tx-origin' 'func-name-mixedcase' nan]",.639240623,"[102.0, 108.0, 115.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Authorization through tx.origin']","[10, 2]","['Unknown Unknowns', 'Access Control']"
5283f08586d731fa6f277aa9314eecc9,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'state-visibility' 'func-visibility' 'avoid-suicide'
 'event-name-camelcase' 'not-rely-on-time' 'quotes' 'avoid-throw'
 'check-send-result' 'no-unused-vars' nan]",.676545375,"[102.0, 108.0, 100.0, 106.0, 116.0, 104.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Unprotected SELFDESTRUCT Instruction', 'Block values as a proxy for time', 'Unchecked Call Return Value']","[10, 2, 8, 4]","['Unknown Unknowns', 'Access Control', 'Time manipulation', 'Unchecked Return Values For Low Level Calls']"
fff6f70ab791abf2b3f03f6871fe929a,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'explicit-types' 'var-name-mixedcase' 'state-visibility'
 'mark-callable-contracts' 'func-name-mixedcase' 'avoid-low-level-calls'
 'avoid-call-value' 'not-rely-on-time' nan]",.660625658,"[102.0, 108.0, 104.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Unchecked Call Return Value', 'Block values as a proxy for time']","[10, 4, 8]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'Time manipulation']"
811acd71b7004f6ff5c9266217683b08,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'no-empty-blocks' 'state-visibility' 'explicit-types'
 'mark-callable-contracts' 'payable-fallback' 'avoid-throw' nan]",.945383048,"[102.0, 100.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
e2a9841f10ce5ee84075387eaf376b88,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.723728711,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
a6b0b2860588ccf164592ac384205116,"['compiler-version' 'var-name-mixedcase' 'func-visibility'
 'mark-callable-contracts' 'func-name-mixedcase' 'avoid-throw' nan]",.677598605,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
db28e55830444f233a728dd236b699f5,"['compiler-version' 'contract-name-camelcase' 'explicit-types'
 'func-visibility' 'not-rely-on-time' 'avoid-throw'
 'mark-callable-contracts' 'not-rely-on-block-hash' 'check-send-result'
 'reentrancy' nan]",.757779256,"[102.0, 100.0, 116.0, 120.0, 104.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Block values as a proxy for time', 'Weak Sources of Randomness from Chain Attributes', 'Unchecked Call Return Value', 'Reentrancy']","[10, 8, 6, 4, 1]","['Unknown Unknowns', 'Time manipulation', 'Bad Randomness', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
082ed9ae36dd6c067358fd3d5e33bfac,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'func-visibility' 'reason-string' 'custom-errors'
 'mark-callable-contracts' 'state-visibility' 'max-states-count'
 'not-rely-on-time' 'func-name-mixedcase' 'var-name-mixedcase'
 'no-complex-fallback' 'avoid-tx-origin' nan]",.745299807,"[102.0, 100.0, 108.0, 116.0, 115.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Authorization through tx.origin']","[10, 8, 5, 2]","['Unknown Unknowns', 'Time manipulation', 'DoS', 'Access Control']"
521629292ab18d062ec49f19e5ab393b,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'explicit-types' 'reentrancy' 'no-inline-assembly'
 'quotes' 'state-visibility' 'const-name-snakecase'
 'mark-callable-contracts' 'not-rely-on-time' 'avoid-low-level-calls'
 'avoid-call-value' 'visibility-modifier-order' 'var-name-mixedcase' nan]",.888718327,"[102.0, 107.0, 108.0, 116.0, 104.0]","['Outdated Compiler Version', 'Reentrancy', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Unchecked Call Return Value']","[10, 1, 8, 4]","['Unknown Unknowns', 'Reentrancy', 'Time manipulation', 'Unchecked Return Values For Low Level Calls']"
f1e6d06970a4f8421d731610998b0bc0,['compiler-version' 'contract-name-camelcase' 'explicit-types' nan],.633571324,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
188ab807816ab491981f51fb9c18ac69,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'reason-string' 'custom-errors' 'func-name-mixedcase'
 'visibility-modifier-order' 'max-states-count' 'contract-name-camelcase'
 'var-name-mixedcase' 'state-visibility' 'mark-callable-contracts' nan]",.757132251,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
d780e6f0eccdae6e449e442113c65d0b,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'explicit-types' 'func-visibility' 'mark-callable-contracts' 'avoid-sha3'
 'not-rely-on-time' 'avoid-suicide' 'avoid-low-level-calls'
 'avoid-call-value' 'state-visibility' 'const-name-snakecase'
 'var-name-mixedcase' 'no-unused-vars' 'no-inline-assembly' nan]",.806649917,"[102.0, 100.0, 116.0, 106.0, 104.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Block values as a proxy for time', 'Unprotected SELFDESTRUCT Instruction', 'Unchecked Call Return Value', 'State Variable Default Visibility']","[10, 8, 2, 4]","['Unknown Unknowns', 'Time manipulation', 'Access Control', 'Unchecked Return Values For Low Level Calls']"
0d344ac02d0d888ab77c448773a07394,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' nan]",.744359236,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
e8aa00604d5fcaa858ecaae3d086ad9f,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'var-name-mixedcase' 'state-visibility' 'explicit-types'
 'no-complex-fallback' 'reason-string' 'custom-errors' 'not-rely-on-time'
 'func-name-mixedcase' 'mark-callable-contracts' nan]",.717229022,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 5, 8]","['Unknown Unknowns', 'DoS', 'Time manipulation']"
0cd3887e363031fd0f04b1d477509287,"['compiler-version' 'contract-name-camelcase' 'const-name-snakecase'
 'reason-string' 'custom-errors' nan]",.747385368,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
f3e3584c4408aab040759e9ea4033b94,"['compiler-version' 'reason-string' 'custom-errors'
 'avoid-low-level-calls' nan]",.685728635,"[102.0, 104.0]","['Outdated Compiler Version', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
1eccb68da9ed57a82aabfc9fd9d8883e,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'state-visibility' 'avoid-throw' 'mark-callable-contracts'
 'no-complex-fallback' 'reentrancy' 'func-name-mixedcase' nan]",.749120562,"[102.0, 100.0, 108.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
8ab6de32a9f8d2fb35fdc5385b7d2c31,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'var-name-mixedcase' 'const-name-snakecase'
 'explicit-types' 'not-rely-on-time' 'reason-string' 'custom-errors'
 'func-name-mixedcase' 'mark-callable-contracts' nan]",.756453456,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
238fa6d9cd9242cb58224ccc222fe6a1,['compiler-version' 'state-visibility' 'func-name-mixedcase' nan],.727987623,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
e75851a5d6b4c2c709655a946bfd0db2,"['compiler-version' 'state-visibility' 'explicit-types' 'func-visibility'
 'func-name-mixedcase' 'check-send-result' 'multiple-sends'
 'var-name-mixedcase' 'payable-fallback' 'avoid-throw' nan]",.645969191,"[102.0, 108.0, 100.0, 104.0, 113.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Unchecked Call Return Value', 'DoS with Failed Call']","[10, 4, 5]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'DoS']"
0b4e8eb359864e1ebeab51328cd56bdc,"['compiler-version' 'state-visibility' 'explicit-types' 'func-visibility'
 nan]",.631995974,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
844793d78cdf0dc4b986468b38bd8054,"['compiler-version' 'max-states-count' 'state-visibility'
 'var-name-mixedcase' 'func-name-mixedcase' 'quotes'
 'visibility-modifier-order' 'reason-string' 'custom-errors' 'reentrancy'
 nan]",.736618773,"[102.0, 108.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
76842ffbf10d8f31578dcc0b201c906c,"['compiler-version' 'func-visibility' 'payable-fallback' 'avoid-throw'
 'reentrancy' 'explicit-types' nan]",.684371478,"[102.0, 100.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
df027fef7c594cc492cfc31e06a6f8dd,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'state-visibility' 'mark-callable-contracts' 'reason-string'
 'custom-errors' 'explicit-types' nan]",.728018269,"[102.0, 100.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
62f168c0756a9c6e9e9feb0da2e6e6ef,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'reason-string' 'custom-errors' 'visibility-modifier-order'
 'state-visibility' 'explicit-types' 'not-rely-on-time' 'func-visibility'
 'mark-callable-contracts' nan]",.723885078,"[102.0, 108.0, 116.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Function Default Visibility']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
df10621383b581bfcba0b0ba59b5968f,['compiler-version' 'reason-string' 'custom-errors' nan],.607862798,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
ec8e3958c4c88f45bb61a02ef6f389ac,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'explicit-types' 'state-visibility' 'not-rely-on-time'
 'mark-callable-contracts' 'visibility-modifier-order'
 'var-name-mixedcase' 'reason-string' 'custom-errors'
 'avoid-low-level-calls' 'use-forbidden-name' 'avoid-throw'
 'no-inline-assembly' 'const-name-snakecase' 'func-name-mixedcase' nan]",.831836903,"[102.0, 100.0, 108.0, 116.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Unchecked Call Return Value']","[10, 8, 4]","['Unknown Unknowns', 'Time manipulation', 'Unchecked Return Values For Low Level Calls']"
2a486879a531ddde7888f248e2192528,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'func-name-mixedcase' 'avoid-throw' 'func-visibility' 'avoid-suicide'
 'var-name-mixedcase' 'explicit-types' 'mark-callable-contracts' nan]",.675119119,"[102.0, 108.0, 100.0, 106.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Unprotected SELFDESTRUCT Instruction']","[10, 2]","['Unknown Unknowns', 'Access Control']"
e3a5be781b0518f13bb3fad0b7ac834a,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'state-visibility' 'const-name-snakecase' 'func-visibility'
 'reason-string' 'custom-errors' 'mark-callable-contracts'
 'not-rely-on-time' 'no-unused-vars' 'visibility-modifier-order' nan]",.785277756,"[102.0, 108.0, 100.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
c82625e3252bc8642cc2310358bc6050,['compiler-version' 'func-visibility' 'reason-string' 'custom-errors' nan],.698105746,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
56f94589762f20250ef80b228986bc7f,"['compiler-version' 'explicit-types' 'state-visibility' 'reason-string'
 'custom-errors' 'avoid-tx-origin' 'func-visibility'
 'mark-callable-contracts' 'avoid-low-level-calls' 'avoid-call-value'
 'avoid-suicide' 'not-rely-on-block-hash' nan]",.752632773,"[102.0, 108.0, 115.0, 100.0, 104.0, 106.0, 120.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Authorization through tx.origin', 'Function Default Visibility', 'Unchecked Call Return Value', 'Unprotected SELFDESTRUCT Instruction', 'Weak Sources of Randomness from Chain Attributes']","[10, 2, 4, 6]","['Unknown Unknowns', 'Access Control', 'Unchecked Return Values For Low Level Calls', 'Bad Randomness']"
d50396531ac97486dcd32f6234d221e7,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.732849251,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
9ddcb9382befa01a9ea93c172c46c102,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' nan]",.791381510,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
0450981ed4e1a1aae348f25d6c0d44f5,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'mark-callable-contracts' 'not-rely-on-time' nan]",.869636070,"[102.0, 116.0]","['Outdated Compiler Version', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
57b81bc4321c5de813de2f180395ce07,"['compiler-version' 'state-visibility' 'explicit-types'
 'var-name-mixedcase' 'func-visibility' 'not-rely-on-time'
 'func-name-mixedcase' 'mark-callable-contracts' 'multiple-sends'
 'avoid-throw' 'reentrancy' nan]",.677005344,"[102.0, 108.0, 100.0, 116.0, 113.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Block values as a proxy for time', 'DoS with Failed Call', 'Reentrancy']","[10, 8, 5, 1]","['Unknown Unknowns', 'Time manipulation', 'DoS', 'Reentrancy']"
e1d0af6b9277b8e398437f0d1b6cfb41,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'reason-string' 'custom-errors' 'func-name-mixedcase'
 'var-name-mixedcase' 'avoid-tx-origin' 'avoid-low-level-calls'
 'avoid-call-value' 'state-visibility' 'mark-callable-contracts' nan]",.829600845,"[102.0, 115.0, 104.0, 108.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'Unchecked Call Return Value', 'State Variable Default Visibility']","[10, 2, 4]","['Unknown Unknowns', 'Access Control', 'Unchecked Return Values For Low Level Calls']"
c3419c7ed38310327f053dc3f3a26638,"['one-contract-per-file' 'compiler-version' 'const-name-snakecase'
 'reason-string' 'custom-errors' 'state-visibility' 'func-visibility'
 'explicit-types' 'mark-callable-contracts' 'max-states-count'
 'reentrancy' 'no-complex-fallback' nan]",.729022934,"[102.0, 108.0, 100.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Reentrancy']","[10, 1, 5]","['Unknown Unknowns', 'Reentrancy', 'DoS']"
d7643fee34bd6d578a2dae4dabb58402,"['compiler-version' 'contract-name-camelcase' 'func-name-mixedcase'
 'reason-string' 'custom-errors' 'avoid-tx-origin' 'state-visibility' nan]",.710445089,"[102.0, 115.0, 108.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'State Variable Default Visibility']","[10, 2]","['Unknown Unknowns', 'Access Control']"
f23685212aadb71e635f291b5a234e3d,"['compiler-version' 'explicit-types' 'state-visibility'
 'visibility-modifier-order' 'reason-string' 'custom-errors'
 'mark-callable-contracts' nan]",.706740422,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
71389e64ab96ff841df2394fa13a7429,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'func-visibility' 'state-visibility' 'reason-string' 'custom-errors'
 'no-empty-blocks' 'mark-callable-contracts' 'quotes'
 'const-name-snakecase' 'reentrancy' nan]",.706375204,"[102.0, 100.0, 108.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
6ece64951dafab2a9629180884b012c0,['compiler-version' 'func-visibility' nan],.629946892,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
fe4740d612b8a1eb0c448692fd3b058d,"['compiler-version' 'contract-name-camelcase' 'reason-string'
 'custom-errors' 'avoid-low-level-calls' nan]",.707022700,"[102.0, 104.0]","['Outdated Compiler Version', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
f7252d9c5dc3476937b319adf6a292a1,"['compiler-version' 'explicit-types' 'var-name-mixedcase'
 'func-visibility' 'no-complex-fallback' 'avoid-throw' 'reentrancy' nan]",.696764499,"[102.0, 100.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
6882e1198a7f0d6e95c5892126a37d6f,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' nan]",.748703928,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
3674e8b7bbcedf311a378c894e93f96f,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' nan]",.729828511,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
8842838b6f54d5dfe321cbb2be0c6906,"['compiler-version' 'max-states-count' 'explicit-types' 'state-visibility'
 'func-visibility' 'avoid-throw' 'not-rely-on-time' 'avoid-tx-origin'
 'mark-callable-contracts' 'not-rely-on-block-hash' 'reentrancy'
 'multiple-sends' nan]",1.515602525,"[102.0, 108.0, 100.0, 116.0, 115.0, 120.0, 107.0, 113.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Block values as a proxy for time', 'Authorization through tx.origin', 'Weak Sources of Randomness from Chain Attributes', 'Reentrancy', 'DoS with Failed Call']","[10, 8, 2, 6, 1, 5]","['Unknown Unknowns', 'Time manipulation', 'Access Control', 'Bad Randomness', 'Reentrancy', 'DoS']"
68b099601ca791d8778cd3aabc311d77,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'visibility-modifier-order' 'mark-callable-contracts'
 'explicit-types' 'no-inline-assembly' nan]",.815029340,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
a746e2a46be20c1d5e59690711f8fc36,"['compiler-version' 'contract-name-camelcase' 'func-visibility'
 'avoid-throw' 'reentrancy' nan]",.697941844,"[102.0, 100.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
951d21e4c9554a54ac3e767733323dc0,"['compiler-version' 'explicit-types' 'avoid-throw' 'func-visibility'
 'mark-callable-contracts' 'avoid-low-level-calls' 'avoid-call-value' nan]",1.535948367,"[102.0, 100.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
4cb3e244ca466b3e654ec5d16cbd5025,"['one-contract-per-file' 'compiler-version' 'custom-errors'
 'explicit-types' 'event-name-camelcase' 'var-name-mixedcase'
 'const-name-snakecase' 'no-empty-blocks' 'no-inline-assembly'
 'mark-callable-contracts' 'not-rely-on-time' 'not-rely-on-block-hash'
 'reentrancy' nan]",.763101515,"[102.0, 116.0, 120.0, 107.0]","['Outdated Compiler Version', 'Block values as a proxy for time', 'Weak Sources of Randomness from Chain Attributes', 'Reentrancy']","[10, 8, 6, 1]","['Unknown Unknowns', 'Time manipulation', 'Bad Randomness', 'Reentrancy']"
324d36b4db60b7014b6941229512da7d,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'reason-string' 'custom-errors' 'state-visibility'
 'mark-callable-contracts' 'no-inline-assembly'
 'visibility-modifier-order' 'func-visibility' 'var-name-mixedcase'
 'avoid-low-level-calls' 'avoid-call-value' nan]",.748861830,"[102.0, 108.0, 100.0, 104.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
b9278412bff790d789cfa453108f4e10,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'func-name-mixedcase' 'avoid-low-level-calls'
 'avoid-call-value' 'check-send-result' 'var-name-mixedcase'
 'explicit-types' 'reentrancy' 'no-unused-vars' 'no-empty-blocks'
 'visibility-modifier-order' 'quotes' nan]",.712185744,"[102.0, 104.0, 107.0]","['Outdated Compiler Version', 'Unchecked Call Return Value', 'Reentrancy']","[10, 4, 1]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
530aa81dc323f2b072e098be8cc52917,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'no-empty-blocks' 'mark-callable-contracts' 'state-visibility'
 'const-name-snakecase' 'explicit-types' 'reason-string' 'custom-errors'
 'not-rely-on-time' nan]",.739646930,"[102.0, 100.0, 108.0, 116.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
c7d7e3ab9bc9b667e83e36f9355f6c31,"['one-contract-per-file' 'compiler-version' 'const-name-snakecase'
 'state-visibility' 'reason-string' 'custom-errors'
 'mark-callable-contracts' nan]",.703343938,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
c2fbf9cd8086ee02915f3513471d4f43,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.717498922,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
9dc3f78c9625847712b1bef223f2a000,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'func-visibility' 'quotes' 'mark-callable-contracts' 'reason-string'
 'custom-errors' 'payable-fallback' nan]",.697939478,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
f41bfd87983745caa5d3a6fb8fb8f0f2,"['compiler-version' 'contract-name-camelcase' 'reason-string'
 'custom-errors' nan]",.670055625,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
2670a1455a1ff1fc23d11215c8c78a54,"['compiler-version' 'contract-name-camelcase' 'explicit-types'
 'reason-string' 'custom-errors' 'avoid-low-level-calls' nan]",.675951640,"[102.0, 104.0]","['Outdated Compiler Version', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
acb5af00ad32ba1424a7347d7f4faee2,"['compiler-version' 'func-visibility' 'func-name-mixedcase' 'avoid-sha3'
 'state-visibility' 'reentrancy' nan]",.684019809,"[102.0, 100.0, 108.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
76c070810e8737a0f3f15e384649151a,"['compiler-version' 'quotes' 'state-visibility' 'func-visibility'
 'mark-callable-contracts' 'avoid-throw' 'no-complex-fallback'
 'explicit-types' 'reentrancy' nan]",.647534079,"[102.0, 108.0, 100.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
deb2c247811708cc212ab8b46ac988af,['error'],.714782554,['error'],['error'],['error'],['error']
7292adb8d9ce813fd36e7687738e3de2,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'avoid-throw' 'mark-callable-contracts' 'no-complex-fallback'
 'explicit-types' 'state-visibility' 'multiple-sends' 'payable-fallback'
 nan]",1.510414501,"[102.0, 100.0, 108.0, 113.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'DoS with Failed Call']","[10, 5]","['Unknown Unknowns', 'DoS']"
14a8bbda468794fcd892b35ed3832087,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'visibility-modifier-order' 'func-visibility' nan]",.646567126,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
